receipt_id,execution_id,trip_plan_id,trip_no,tanker_number,delivery_point,ack_date,chamber,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,temperature,description
4745,1624,2541,28,TN76AL9919,ARVAIS Dairy(HYD),2026-08-08,BC,8945.07,9200.0000,4.200,8.370,386.4000,770.0400,,
4743,1624,2541,28,TN76AL9919,ARVAIS Dairy(HYD),2026-08-08,FC,9654.84,9930.0000,4.300,8.390,426.9900,833.1270,,
4744,1624,2541,28,TN76AL9919,ARVAIS Dairy(HYD),2026-08-08,MC,,,,,,,,
4721,1616,2542,29,AP39TF3392,Balaji Dairy,2026-08-08,BC,14973.26,15400.0000,4.450,8.270,685.3000,1273.5800,,
4719,1616,2542,29,AP39TF3392,Balaji Dairy,2026-08-08,FC,14496.84,14910.0000,4.210,8.290,627.7110,1236.0390,,
4720,1616,2542,29,AP39TF3392,Balaji Dairy,2026-08-08,MC,,,,,,,,
4760,1626,2543,30,AP39WH0612,Bathalapalli ,2026-08-09,BC,7292.17,7500.0000,4.200,8.240,315.0000,618.0000,,
4758,1626,2543,30,AP39WH0612,Bathalapalli ,2026-08-09,FC,8818.67,9070.0000,4.000,8.200,362.8000,743.7400,,
4759,1626,2543,30,AP39WH0612,Bathalapalli ,2026-08-09,MC,7087.99,7290.0000,4.100,8.220,298.8900,599.2380,,
4733,1585,2544,31,AP03TE6660,NARMUL,2026-08-08,BC,,,,,,,,
4731,1585,2544,31,AP03TE6660,NARMUL,2026-08-08,FC,2187.65,2250.0000,4.600,8.330,103.5000,187.4250,,
4732,1585,2544,31,AP03TE6660,NARMUL,2026-08-08,MC,,,,,,,,
4709,1627,2545,32,TS07UL3304,ARVAIS Dairy(HYD),2026-08-08,BC,7029.65,7230.0000,4.500,8.430,325.3500,609.4890,4.0,
4707,1627,2545,32,TS07UL3304,ARVAIS Dairy(HYD),2026-08-08,FC,6105.98,6280.0000,4.200,8.240,263.7600,517.4720,4.0,
4708,1627,2545,32,TS07UL3304,ARVAIS Dairy(HYD),2026-08-08,MC,,,,,,,,
4703,1628,2546,33,TN13H2455,Balaji Dairy,2026-08-08,BC,9295.09,9560.0000,3.960,8.240,378.5760,787.7440,,
4701,1628,2546,33,TN13H2455,Balaji Dairy,2026-08-08,FC,9897.91,10180.0000,4.030,8.070,410.2540,821.5260,,
4702,1628,2546,33,TN13H2455,Balaji Dairy,2026-08-08,MC,,,,,,,,
4724,1583,2547,34,TN25BB1990,Balaji Dairy,2026-08-08,BC,4851.73,4990.0000,4.220,8.290,210.5780,413.6710,,
4722,1583,2547,34,TN25BB1990,Balaji Dairy,2026-08-08,FC,4997.57,5140.0000,5.970,9.080,306.8580,466.7120,,
4723,1583,2547,34,TN25BB1990,Balaji Dairy,2026-08-08,MC,3986.39,4100.0000,4.650,8.270,190.6500,339.0700,,
4625,1617,2548,35,TN863039,Balaji Dairy,2026-08-08,BC,7194.94,7400.0000,4.150,8.300,307.1000,614.2000,,
4623,1617,2548,35,TN863039,Balaji Dairy,2026-08-08,FC,6086.53,6260.0000,4.140,8.330,259.1640,521.4580,,
4624,1617,2548,35,TN863039,Balaji Dairy,2026-08-08,MC,6261.55,6440.0000,4.150,8.300,267.2600,534.5200,,
4689,1618,2549,36,AP03TE5888,Balaji Dairy,2026-08-08,BC,8031.11,8259.9966,3.730,8.150,308.0979,673.1897,,
4690,1618,2549,36,AP03TE5888,Balaji Dairy,2026-08-08,FC,14117.65,14520.0030,3.800,8.170,551.7601,1186.2842,,
4691,1618,2549,36,AP03TE5888,Balaji Dairy,2026-08-08,MC,,,,,,,,
4739,1619,2550,37,AP39WB9499,S K A Dairy,2026-08-08,BC,10641.71,10945.0000,3.800,8.280,415.9100,906.2460,,
4737,1619,2550,37,AP39WB9499,S K A Dairy,2026-08-08,FC,11720.95,12055.0000,3.800,8.160,458.0900,983.6880,,
4738,1619,2550,37,AP39WB9499,S K A Dairy,2026-08-08,MC,,,,,,,,
4673,1629,2551,38,TN36AU2208,Balaji Dairy,2026-08-08,BC,10004.86,10290.0000,4.020,8.350,413.6580,859.2150,,
4671,1629,2551,38,TN36AU2208,Balaji Dairy,2026-08-08,FC,9139.52,9400.0000,4.070,8.160,382.5800,767.0400,,
4672,1629,2551,38,TN36AU2208,Balaji Dairy,2026-08-08,MC,,,,,,,,
4661,1622,2552,39,SALE TANKER,Milma Plant,2026-08-08,BC,,,,,,,,
4659,1622,2552,39,SALE TANKER,Milma Plant,2026-08-08,FC,22634.91,23280.0000,3.900,8.300,907.9200,1932.2400,,
4660,1622,2552,39,SALE TANKER,Milma Plant,2026-08-08,MC,,,,,,,,
4658,1574,2554,40,SALE TANKER,Milma Plant,2026-08-08,BC,,,,,,,,
4656,1574,2554,40,SALE TANKER,Milma Plant,2026-08-08,FC,14982.98,15410.0000,3.900,8.430,600.9900,1299.0630,,
4657,1574,2554,40,SALE TANKER,Milma Plant,2026-08-08,MC,,,,,,,,
4742,1620,2555,41,AP03TE9069,Balaji Dairy,2026-08-08,BC,2333.50,2400.0000,4.170,8.210,100.0800,197.0400,,
4740,1620,2555,41,AP03TE9069,Balaji Dairy,2026-08-08,FC,,,,,,,,
4741,1620,2555,41,AP03TE9069,Balaji Dairy,2026-08-08,MC,2187.65,2250.0000,3.850,8.070,86.6250,181.5750,,
4730,1621,2556,42,TN52H5484,Balaji Dairy,2026-08-08,BC,9985.42,10270.0000,3.800,8.320,390.2600,854.4640,,
4728,1621,2556,42,TN52H5484,Balaji Dairy,2026-08-08,FC,7350.51,7560.0000,4.160,8.150,314.4960,616.1400,,
4729,1621,2556,42,TN52H5484,Balaji Dairy,2026-08-08,MC,,,,,,,,
4727,1630,2557,43,AP03TE6599,Balaji Dairy,2026-08-08,BC,7000.49,7200.0000,3.820,8.180,275.0400,588.9600,,
4725,1630,2557,43,AP03TE6599,Balaji Dairy,2026-08-08,FC,7039.38,7240.0000,3.710,7.910,268.6040,572.6840,,
4726,1630,2557,43,AP03TE6599,Balaji Dairy,2026-08-08,MC,7019.93,7220.0000,3.740,8.030,270.0280,579.7660,,
4676,1634,2601,44,TN24BD4749,Balaji Dairy,2026-08-08,BC,12357.80,12710.0000,3.970,8.090,504.5870,1028.2390,,
4674,1634,2601,44,TN24BD4749,Balaji Dairy,2026-08-08,FC,7408.85,7620.0000,3.940,8.020,300.2280,611.1240,,
4675,1634,2601,44,TN24BD4749,Balaji Dairy,2026-08-08,MC,,,,,,,,
4628,1631,2558,45,AP03TE2079,Balaji Dairy,2026-08-08,BC,10345.16,10640.0000,3.660,8.200,389.4240,872.4800,,
4626,1631,2558,45,AP03TE2079,Balaji Dairy,2026-08-08,FC,9052.02,9310.0000,4.240,8.270,394.7440,769.9370,,
4627,1631,2558,45,AP03TE2079,Balaji Dairy,2026-08-08,MC,,,,,,,,
