loading_id,execution_id,trip_plan_id,trip_no,tanker_number,seq_no,bmcu_code,bmcu_name,milk_date,shift,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,description,chamber,rmrd_qty,is_deleted
5918,1504,2422,4,AP39TK3377,5,3616,Kalikiri,2026-08-05,,6887.50,7083.7938,3.800,8.160,269.1842,578.0376,RMRD,FC,0.00,f
5919,1505,2423,5,AP31TF6368,1,3621,Regallu,2026-08-05,,3268.00,3361.1380,3.900,8.050,131.0844,270.5716,RMRD,BC,0.00,f
5920,1505,2423,5,AP31TF6368,2,3618,Gadi,2026-08-05,,2964.00,3048.4740,3.900,8.050,118.8905,245.4022,RMRD,BC,0.00,f
5921,1505,2423,5,AP31TF6368,3,3617,Kalakada,2026-08-05,,3179.00,3269.6015,3.900,8.180,127.5145,267.4534,RMRD,FC,0.00,f
5922,1505,2423,5,AP31TF6368,4,3619,Garnimitta,2026-08-05,,2277.00,2341.8945,3.900,8.180,91.3339,191.5670,RMRD,"FC,MC,BC",0.00,f
5923,1505,2423,5,AP31TF6368,5,3622,Gyarampalli,2026-08-05,,3150.00,3239.7750,3.900,8.180,126.3512,265.0136,RMRD,FC,0.00,f
5924,1505,2423,5,AP31TF6368,6,3620,Piler,2026-08-05,,5963.00,6132.9455,3.950,8.120,242.2513,497.9952,RMRD,MC,0.00,f
5925,1506,2424,6,AP39WE8054,1,3628,Diguva Thotluvari Palli,2026-08-05,,3870.00,3980.2950,3.800,8.160,151.2512,324.7921,RMRD,BC,0.00,f
5926,1506,2424,6,AP39WE8054,2,3624,Thamballapalle,2026-08-05,,5139.00,5285.4615,4.000,8.130,211.4185,429.7080,RMRD,FC,0.00,f
5927,1506,2424,6,AP39WE8054,3,3627,Mudivedu,2026-08-05,,3866.00,3976.1810,3.900,8.180,155.0711,325.2516,RMRD,FC,0.00,f
5928,1506,2424,6,AP39WE8054,4,3625,Reddi Kota,2026-08-05,,3796.00,3904.1860,3.800,8.030,148.3591,313.5061,RMRD,"FC,BC",0.00,f
5929,1507,2425,7,TN28BF6792,1,3204,Bakarapeta,2026-08-05,,3469.00,3567.8665,3.900,8.180,139.1468,291.8515,RMRD,BC,0.00,f
5930,1507,2425,7,TN28BF6792,2,3227,Pincha,2026-08-05,,4135.80,4253.6703,3.800,8.010,161.6395,340.7190,RMRD,"FC,BC",0.00,f
5931,1507,2425,7,TN28BF6792,3,3201,Mellacheruv,2026-08-05,,4330.00,4453.4050,3.800,8.030,169.2294,357.6084,RMRD,FC,0.00,f
5932,1507,2425,7,TN28BF6792,4,3203,Talapula(Piler),2026-08-05,,3327.00,3421.8195,3.800,8.010,130.0291,274.0877,RMRD,BC,0.00,f
5933,1507,2425,7,TN28BF6792,5,3206,Bodevandlapalli,2026-08-05,,3760.00,3867.1600,3.700,8.010,143.0849,309.7595,RMRD,"FC,BC",0.00,f
5934,1508,2426,8,AP39WB9499,1,3023,Rangampeta Cross,2026-08-05,,5471.00,5626.9235,4.100,8.350,230.7039,469.8481,RMRD,"FC,BC",0.00,f
5935,1508,2426,8,AP39WB9499,2,3219,Reddigunta,2026-08-05,,4849.00,4987.1965,4.000,8.200,199.4879,408.9501,RMRD,BC,0.00,f
5936,1508,2426,8,AP39WB9499,3,3215,Yadamari,2026-08-05,,8892.00,9145.4220,4.000,8.320,365.8169,760.8991,RMRD,BC,0.00,f
5937,1508,2426,8,AP39WB9499,4,3429,G.K.Manchi,2026-08-05,,3976.00,4089.3160,4.000,8.330,163.5726,340.6400,RMRD,BC,0.00,f
5941,1510,2427,9,TN28BA2919,1,3409,Shanthi Puram,2026-08-05,,5019.70,5162.7615,3.900,8.180,201.3477,422.3139,RMRD,BC,0.00,f
5942,1510,2427,9,TN28BA2919,2,3407,V Kota,2026-08-05,,4555.00,4684.8175,4.000,8.200,187.3927,384.1550,RMRD,FC,0.00,f
5943,1510,2427,9,TN28BA2919,3,3402,Baireddipalle,2026-08-05,,4481.00,4608.7085,3.900,8.180,179.7396,376.9924,RMRD,BC,0.00,f
5944,1510,2427,9,TN28BA2919,4,3405,Pathikonda,2026-08-05,,4993.00,5135.3005,3.800,8.160,195.1414,419.0405,RMRD,"FC,BC",0.00,f
5945,1511,2428,10,AP03TE5888,1,3004,Y S Gate,2026-08-05,,3680.40,3785.2914,4.000,8.330,151.4117,315.3148,RMRD,FC,0.00,f
5946,1511,2428,10,AP03TE5888,2,3217,K Patnam,2026-08-05,,2668.00,2744.0380,4.108,8.330,112.7251,228.5784,RMRD,BC,0.00,f
5947,1511,2428,10,AP03TE5888,3,3425,Gajulapalli,2026-08-05,,2850.00,2931.2250,3.800,8.160,111.3865,239.1880,RMRD,FC,0.00,f
5948,1511,2428,10,AP03TE5888,4,3427,Perumala Palli,2026-08-05,,1209.00,1243.4565,4.300,8.390,53.4686,104.3260,RMRD,BC,0.00,f
5949,1511,2428,10,AP03TE5888,5,3430,Mogili,2026-08-05,,2881.00,2963.1085,3.900,8.180,115.5612,242.3823,RMRD,BC,0.00,f
5950,1511,2428,10,AP03TE5888,6,3439,KG Sathram,2026-08-05,,8007.00,8235.1995,4.000,8.200,329.4080,675.2864,RMRD,"FC,BC",0.00,f
5938,1509,2429,11,AP39WE4161,1,3221,Bomma Samudram,2026-08-05,,3231.00,3323.0835,4.000,8.200,132.9233,272.4928,RMRD,BC,0.00,f
5939,1509,2429,11,AP39WE4161,2,3432,Madetipalli,2026-08-05,,10517.00,10816.7345,3.900,8.180,421.8526,884.8089,RMRD,"FC,BC",0.00,f
5940,1509,2429,11,AP39WE4161,3,3118,Gollamangalam,2026-08-05,,6619.00,6807.6415,4.300,8.390,292.7286,571.1611,RMRD,FC,0.00,f
6040,1509,2429,11,AP39WE4161,4,3023,Rangampeta Cross,2026-08-05,,299.00,307.5215,4.100,8.350,12.6084,25.6780,RMRD,FC,0.00,f
5951,1512,2430,12,AP07TN0549,1,3006,Polireddipalli,2026-08-05,,3256.00,3348.7960,4.000,8.320,133.9518,278.6198,RMRD,BC,0.00,f
5952,1512,2430,12,AP07TN0549,2,3007,Polakala,2026-08-05,,3059.00,3146.1815,4.000,8.320,125.8473,261.7623,RMRD,FC,0.00,f
5953,1512,2430,12,AP07TN0549,3,3003,Damalacheruvu,2026-08-05,,3240.00,3332.3400,4.000,8.330,133.2936,277.5839,RMRD,"FC,BC",0.00,f
5954,1512,2430,12,AP07TN0549,4,3005,Komireddygari Palli,2026-08-05,,5952.00,6121.6320,4.100,8.220,250.9869,503.1982,RMRD,BC,0.00,f
5955,1512,2430,12,AP07TN0549,5,3002,Pakala,2026-08-05,,2768.00,2846.8880,4.100,8.350,116.7224,237.7151,RMRD,FC,0.00,f
6041,1512,2430,12,AP07TN0549,6,3002,Pakala,2026-08-05,,1401.00,1440.9285,3.900,8.300,56.1962,119.5971,RMRD,"FC,BC",0.00,f
5956,1513,2431,13,TN25BB1990,1,3701,Pellakuru,2026-08-05,,536.00,551.2760,4.200,8.340,23.1536,45.9764,RMRD,MC,0.00,f
5957,1513,2431,13,TN25BB1990,2,3014,Thottambedu,2026-08-05,,1732.00,1781.3620,4.500,8.300,80.1613,147.8530,RMRD,"MC,BC",0.00,f
5958,1513,2431,13,TN25BB1990,3,3013,B N Khandriga,2026-08-05,,2623.00,2697.7555,5.200,8.570,140.2833,231.1976,RMRD,"FC,MC",0.00,f
5959,1513,2431,13,TN25BB1990,4,3011,Varadaiahpalem,2026-08-05,,1169.00,1202.3165,6.100,8.760,73.3413,105.3229,RMRD,FC,0.00,f
5960,1513,2431,13,TN25BB1990,5,3018,Satyavedu,2026-08-05,,1940.30,1995.5986,5.000,8.410,99.7799,167.8298,RMRD,FC,0.00,f
5961,1513,2431,13,TN25BB1990,6,3016,Nagalapuram,2026-08-05,,1268.00,1304.1380,4.700,8.340,61.2945,108.7651,RMRD,BC,0.00,f
5962,1513,2431,13,TN25BB1990,7,3017,K V B Puram,2026-08-05,,2840.00,2920.9400,4.200,8.240,122.6795,240.6855,RMRD,BC,0.00,f
6042,1513,2431,13,TN25BB1990,8,3017,K V B Puram,2026-08-05,,378.00,388.7730,7.100,8.970,27.6029,34.8729,RMRD,FC,0.00,f
6043,1513,2431,13,TN25BB1990,9,3014,Thottambedu,2026-08-05,,341.70,351.4385,8.000,9.040,28.1151,31.7700,RMRD,MC,0.00,f
6044,1513,2431,13,TN25BB1990,10,3701,Pellakuru,2026-08-05,,1164.00,1197.1740,7.200,8.990,86.1965,107.6259,RMRD,MC,0.00,f
5963,1514,2432,14,TN34AC5878,1,3010,Yerpedu,2026-08-05,,242.00,248.8970,7.600,9.080,18.9162,22.5998,RMRD,BC,0.00,f
5964,1514,2432,14,TN34AC5878,2,3702,Venkatagiri,2026-08-05,,1146.00,1178.6610,7.800,8.990,91.9356,105.9616,RMRD,BC,0.00,f
5965,1514,2432,14,TN34AC5878,3,3704,Dakilli,2026-08-05,,864.00,888.6240,7.800,8.870,69.3127,78.8209,RMRD,BC,0.00,f
5966,1514,2432,14,TN34AC5878,4,3708,Pokurupalli,2026-08-05,,1029.00,1058.3265,7.500,8.810,79.3745,93.2386,RMRD,BC,0.00,f
6039,1514,2432,14,TN34AC5878,5,3010,Yerpedu,2026-08-05,,3328.00,3422.8480,4.000,8.320,136.9139,284.7810,RMRD,FC,0.00,f
5967,1515,2434,15,AP26TF4985,1,3404,Peddapanjani,2026-08-05,,2704.00,2781.0640,3.700,8.140,102.8994,226.3786,RMRD,FC,0.00,f
5968,1515,2434,15,AP26TF4985,2,3420,Chandramakula Palli,2026-08-05,,2421.00,2489.9985,3.700,8.140,92.1299,202.6859,RMRD,BC,0.00,f
5969,1515,2434,15,AP26TF4985,3,3644,Penchupadu,2026-08-05,,6112.00,6286.1920,4.000,8.260,251.4477,519.2395,RMRD,BC,0.00,f
5970,1515,2434,15,AP26TF4985,4,3442,Ramasamudhram CC,2026-08-05,,4069.00,4184.9665,3.900,8.180,163.2137,342.3303,RMRD,FC,0.00,f
5971,1515,2434,15,AP26TF4985,5,3419,Punganur,2026-08-05,,5354.00,5506.5890,3.700,8.140,203.7438,448.2363,RMRD,"FC,BC",0.00,f
5972,1516,2433,16,AP03TA8424,1,3435,Settipalli,2026-08-05,,7986.00,8213.6010,4.000,8.200,328.5440,673.5153,RMRD,MC,0.00,f
5973,1516,2433,16,AP03TA8424,2,3408,Ramakuppam BMCU,2026-08-05,,5380.00,5533.3300,3.800,8.160,210.2665,451.5197,RMRD,FC,0.00,f
5974,1516,2433,16,AP03TA8424,3,3413,Pedduru,2026-08-05,,4694.00,4827.7790,3.900,8.180,188.2834,394.9123,RMRD,BC,0.00,f
5975,1516,2433,16,AP03TA8424,4,3437,Kuppiganipalli,2026-08-05,,994.00,1022.3290,3.800,8.160,38.8485,83.4220,RMRD,BC,0.00,f
5976,1516,2433,16,AP03TA8424,5,3418,Nadimur,2026-08-05,,3903.70,4014.9554,3.800,8.160,152.5683,327.6204,RMRD,"FC,BC",0.00,f
5977,1517,2435,17,AP03TC7799,1,3103,Konaluru,2026-08-05,,17771.00,18277.4735,4.200,8.490,767.6539,1551.7575,RMRD,"FC,BC",0.00,f
5978,1518,2436,18,TN24AR2944,1,3117,Aavalurpet,2026-08-05,,7624.00,7841.2840,4.100,8.470,321.4926,664.1568,RMRD,BC,0.00,f
5979,1518,2436,18,TN24AR2944,2,3105,Vanapuram,2026-08-05,,12035.00,12377.9975,4.100,8.470,507.4979,1048.4164,RMRD,"FC,BC",0.00,f
5980,1519,2437,19,TN863039,1,3104,Karapattu,2026-08-05,,11306.00,11628.2210,4.100,8.470,476.7571,984.9103,RMRD,"FC,BC",0.00,f
5981,1519,2437,19,TN863039,2,3109,Mandakolathur,2026-08-05,,9340.00,9606.1900,4.200,8.490,403.4600,815.5655,RMRD,"MC,FC",0.00,f
5982,1520,2438,20,TN28BB2353,1,3110,Kankanur,2026-08-05,,11829.00,12166.1265,4.000,8.080,486.6451,983.0230,RMRD,"FC,BC",0.00,f
5983,1520,2438,20,TN28BB2353,2,3123,Alamelupuram,2026-08-05,,6346.10,6526.9639,4.200,8.100,274.1325,528.6841,RMRD,FC,0.00,f
5984,1521,2439,21,TN52P3684,1,3112,Harur,2026-08-05,,10293.00,10586.3505,4.100,8.090,434.0404,856.4358,RMRD,"FC,BC",0.00,f
5985,1521,2439,21,TN52P3684,2,3119,K Echambadi,2026-08-05,,8850.00,9102.2250,4.200,8.070,382.2935,734.5496,RMRD,BC,0.00,f
5986,1522,2440,22,TN86A9787,1,3116,LN Puram,2026-08-05,,5755.00,5919.0175,4.300,8.470,254.5178,501.3408,RMRD,"FC,BC",0.00,f
5987,1522,2440,22,TN86A9787,2,3107,Devanur,2026-08-05,,7017.00,7216.9845,4.100,8.590,295.8964,619.9390,RMRD,FC,0.00,f
5988,1522,2440,22,TN86A9787,3,3106,Vandavasi,2026-08-05,,7469.00,7681.8665,4.100,8.350,314.9565,641.4359,RMRD,BC,0.00,f
5990,1524,2441,23,AP03TE9069,1,3101,Kumaravadi,2026-08-05,,3786.00,3893.9010,4.400,8.150,171.3316,317.3529,RMRD,"FC,MC",0.00,f
5991,1524,2441,23,AP03TE9069,2,3102,Thammanuru,2026-08-05,,4203.00,4322.7855,4.100,8.220,177.2342,355.3330,RMRD,"MC,BC",0.00,f
6045,1524,2441,23,AP03TE9069,3,3102,Thammanuru,2026-08-05,,405.50,417.0567,7.300,9.010,30.4451,37.5768,RMRD,MC,0.00,f
6046,1524,2441,23,AP03TE9069,4,3101,Kumaravadi,2026-08-05,,447.00,459.7395,7.000,8.230,32.1818,37.8366,RMRD,MC,0.00,f
5989,1523,2442,24,AP03TE9599,1,3631,Gorantla CC,2026-08-05,,8050.00,8279.4250,4.000,8.200,331.1770,678.9128,RMRD,"FC,MC,BC",0.00,f
6006,1531,2443,25,TN13H2455,1,3631,Gorantla CC,2026-08-05,,7419.00,7630.4415,4.310,8.200,328.8720,625.6962,RMRD,BC,0.00,f
6007,1531,2443,25,TN13H2455,2,3634,Kotha Cheruvu CC,2026-08-05,,7716.00,7935.9060,4.200,8.370,333.3081,664.2353,RMRD,"FC,BC",0.00,f
6008,1531,2443,25,TN13H2455,3,3647,Ragavapalli,2026-08-05,,3992.90,4106.6977,4.300,8.260,176.5880,339.2132,RMRD,FC,0.00,f
6009,1532,2444,26,AP26TF3569,1,3652,Lepakshi CC,2026-08-05,,9388.00,9655.5580,4.200,8.220,405.5334,793.6869,RMRD,BC,0.00,f
6010,1532,2444,26,AP26TF3569,2,3645,Manesamudram,2026-08-05,,6380.30,6562.1386,4.000,8.200,262.4855,538.0954,RMRD,FC,0.00,f
6011,1532,2444,26,AP26TF3569,3,3654,Madakasira CC,2026-08-05,,14109.00,14511.1065,4.400,8.530,638.4887,1237.7974,RMRD,"FC,BC",0.00,f
5885,1494,2445,27,TN34AH5181,1,3642,Kokkanti Cross CC,2026-08-05,,7854.00,8077.8390,4.200,8.240,339.2692,665.6139,RMRD,BC,0.00,f
5886,1494,2445,27,TN34AH5181,2,3633,Nallamada CC,2026-08-05,,6866.00,7061.6810,4.200,8.240,296.5906,581.8825,RMRD,FC,0.00,f
5887,1494,2445,27,TN34AH5181,3,3655,Rallananthapur CC,2026-08-05,,4084.00,4200.3940,4.400,8.410,184.8173,353.2531,RMRD,"FC,BC",0.00,f
6001,1529,2446,28,AP39UX5014,1,3629,Kadiri Talapula CC,2026-08-05,,13001.00,13371.5285,4.100,8.220,548.2327,1099.1396,RMRD,"FC,BC",0.00,f
6002,1529,2446,28,AP39UX5014,2,3809,Diguva Kancharla Palli,2026-08-05,,4517.00,4645.7345,4.000,8.200,185.8294,380.9502,RMRD,FC,0.00,f
6003,1529,2446,28,AP39UX5014,3,3632,Gandlapenta CC,2026-08-05,,8927.00,9181.4195,4.100,8.220,376.4382,754.7127,RMRD,"FC,BC",0.00,f
6004,1530,2447,29,AP39TF3392,1,3416,7th Mile CC,2026-08-05,,25550.00,26278.1750,3.900,8.180,1024.8488,2149.5547,RMRD,"FC,BC",0.00,f
6062,1530,2447,29,AP39TF3392,2,3446,Nulukunta Cross,2026-08-05,,4436.02,4562.4466,3.900,8.180,177.9354,373.2081,RMRD,FC,0.00,f
6005,1530,2447,29,AP39TF3392,2,3446,Nulukunta Cross,2026-08-05,,4436.00,4562.4260,3.900,8.180,177.9346,373.2064,Balance Milk,FC,0.00,t
6012,1533,2448,30,AP03TE5699,1,3438,Kuppam Rural CC,2026-08-05,,21976.00,22602.3160,3.900,8.180,881.4903,1848.8694,RMRD,"FC,BC",0.00,f
6013,1533,2448,30,AP03TE5699,2,3446,Nulukunta Cross,2026-08-05,,2186.20,2248.5067,3.900,8.180,87.6918,183.9278,Balance Milk,BC,0.00,f
5992,1525,2449,31,TN86B1591,1,3441,Ramakuppam CC,2026-08-05,,8823.00,9074.4555,4.000,8.200,362.9782,744.1054,RMRD,"FC,BC",0.00,f
5993,1525,2449,31,TN86B1591,2,3436,VK Patrapalli CC,2026-08-05,,7229.00,7435.0265,4.000,8.200,297.4011,609.6722,RMRD,"FC,BC",0.00,f
5994,1525,2449,31,TN86B1591,3,3440,Kondahalli CC,2026-08-05,,3428.00,3525.6980,4.000,8.200,141.0279,289.1072,RMRD,"FC,BC",0.00,f
5995,1526,2450,32,AP02TC1483,1,3807,Lakkireddipalli,2026-08-05,,10153.30,10442.6690,4.000,8.200,417.7068,856.2989,RMRD,"MC,BC",0.00,f
6060,1526,2450,32,AP02TC1483,2,3807,Lakkireddipalli,2026-08-05,,1129.70,1161.8965,6.200,8.790,72.0376,102.1307,RMRD,FC,0.00,f
5998,1528,2451,33,AP39TD1229,1,3434,N Vaddanahalli CC,2026-08-05,,5396.30,5550.0946,4.000,8.200,222.0038,455.1078,RMRD,BC,0.00,f
5999,1528,2451,33,AP39TD1229,2,3443,Lakkanapalli CC,2026-08-05,,5010.00,5152.7850,4.100,8.220,211.2642,423.5589,RMRD,FC,0.00,f
6000,1528,2451,33,AP39TD1229,3,3406,Palamaner CC,2026-08-05,,16594.90,17067.8547,4.000,8.200,682.7142,1399.5641,RMRD,"FC,BC",0.00,f
6014,1534,2452,34,TN24AB6599,1,3022,Vedurukuppam,2026-08-05,,3270.00,3363.1950,3.900,8.180,131.1646,275.1094,RMRD,FC,0.00,f
6015,1534,2452,34,TN24AB6599,2,3211,Kondakinda Pali,2026-08-05,,5251.00,5400.6535,4.000,8.200,216.0261,442.8536,RMRD,BC,0.00,f
6016,1534,2452,34,TN24AB6599,3,3001,Penumuru,2026-08-05,,4378.00,4502.7730,4.100,8.340,184.6137,375.5313,RMRD,"FC,BC",0.00,f
6017,1534,2452,34,TN24AB6599,4,3209,Kothapallimitta,2026-08-05,,1851.00,1903.7535,4.200,8.240,79.9576,156.8693,RMRD,FC,0.00,f
6036,1540,2453,35,TN28BZ3247,1,3114,Rayakottai,2026-08-05,,3360.00,3455.7600,4.000,7.910,138.2304,273.3506,RMRD,FC,0.00,f
6037,1540,2453,35,TN28BZ3247,2,3108,Sankaranarayanapuram(SN Puram),2026-08-05,,7945.00,8171.4325,3.700,7.730,302.3430,631.6517,RMRD,"FC,BC",0.00,f
6038,1540,2453,35,TN28BZ3247,3,3113,CR Palyam,2026-08-05,,6701.00,6891.9785,3.900,7.890,268.7872,543.7771,RMRD,BC,0.00,f
5897,1498,2454,36,SALE TANKER,1,3104,Karapattu,2026-08-05,,15055.40,15484.4789,4.000,8.450,619.3792,1308.4385,RMRD,"FC,BC",0.00,f
5898,1498,2454,36,SALE TANKER,2,3109,Mandakolathur,2026-08-05,,7568.00,7783.6880,4.000,8.450,311.3475,657.7216,RMRD,FC,0.00,f
5894,1496,2455,37,SALE TANKER,1,3446,Nulukunta Cross,2026-08-05,,12717.00,13079.4345,4.000,8.330,523.1774,1089.5169,RMRD,"FC,BC",0.00,f
5895,1496,2455,37,SALE TANKER,2,3417,Avulanatham CC,2026-08-05,,9268.80,9532.9608,4.000,8.330,381.3184,794.0956,RMRD,"FC,BC",0.00,f
5896,1497,2456,38,SALE TANKER,1,3417,Avulanatham CC,2026-08-05,,14789.50,15211.0008,3.900,8.300,593.2290,1262.5131,RMRD,FC,0.00,f
5899,1499,2457,39,TA10UB8643,1,3901,Gowraram ,2026-08-05,,2182.00,2244.1870,4.600,8.330,103.2326,186.9408,RMRD,BC,0.00,f
5900,1500,2458,40,TS07UL3304,1,3902,Kalwakurthy,2026-08-05,,5719.00,5881.9915,4.400,8.320,258.8076,489.3817,RMRD,"FC,BC",0.00,f
5901,1500,2458,40,TS07UL3304,2,3903,Thalakondapalli,2026-08-05,,4075.00,4191.1375,4.400,8.280,184.4101,347.0262,RMRD,BC,0.00,f
5902,1500,2458,40,TS07UL3304,3,3904,Kandukuru,2026-08-05,,2934.00,3017.6190,4.400,8.230,132.7752,248.3500,RMRD,FC,0.00,f
5996,1527,2459,41,TN36AU2208,1,3641,Thurakapalli CC,2026-08-05,,12235.00,12583.6975,3.800,8.090,478.1805,1018.0211,RMRD,"FC,BC",0.00,f
5997,1527,2459,41,TN36AU2208,2,3651,CTM CC,2026-08-05,,6669.70,6859.7865,4.100,8.100,281.2512,555.6427,RMRD,"FC,BC",0.00,f
6018,1535,2461,42,AP07TJ2180,1,3207,Karvetinagaram,2026-08-05,,,,,,,,RMRD,,0.00,t
6047,1535,2461,42,AP07TJ2180,1,3209,Kothapallimitta,2026-08-05,,1726.00,1775.1910,4.200,8.240,74.5580,146.2757,RMRD,FC,0.00,f
6048,1535,2461,42,AP07TJ2180,2,3208,S R Puram,2026-08-05,,3261.00,3353.9385,3.900,8.180,130.8036,274.3522,RMRD,BC,0.00,f
6019,1535,2461,42,AP07TJ2180,2,3213,Narayanavanam,2026-08-05,,,,,,,,RMRD,,0.00,t
6020,1535,2461,42,AP07TJ2180,3,3019,Pannuru,2026-08-05,,,,,,,,RMRD,,0.00,t
6049,1535,2461,42,AP07TJ2180,3,3212,M.Kothuru,2026-08-05,,3921.40,4033.1599,3.820,8.120,154.0667,327.4926,RMRD,BC,0.00,f
6021,1535,2461,42,AP07TJ2180,4,3212,M.Kothuru,2026-08-05,,,,,,,,RMRD,,0.00,t
6050,1535,2461,42,AP07TJ2180,4,3019,Pannuru,2026-08-05,,1925.00,1979.8625,3.780,8.060,74.8388,159.5769,RMRD,BC,0.00,f
6051,1535,2461,42,AP07TJ2180,5,3015,Pichatur,2026-08-05,,2751.00,2829.4035,3.900,8.150,110.3467,230.5964,RMRD,FC,0.00,f
6022,1535,2461,42,AP07TJ2180,5,3208,S R Puram,2026-08-05,,3261.00,3353.9385,3.900,8.180,130.8036,274.3522,RMRD,,0.00,t
6023,1535,2461,42,AP07TJ2180,6,3209,Kothapallimitta,2026-08-05,,3568.00,3669.6880,4.200,8.240,154.1269,302.3823,Balance Milk,FC,0.00,t
6052,1535,2461,42,AP07TJ2180,6,3213,Narayanavanam,2026-08-05,,2957.00,3041.2745,3.760,8.100,114.3519,246.3432,RMRD,,0.00,f
6053,1535,2461,42,AP07TJ2180,7,3207,Karvetinagaram,2026-08-05,,1326.00,1363.7910,3.800,8.160,51.8241,111.2853,RMRD,FC,0.00,f
6024,1535,2461,42,AP07TJ2180,7,3015,Pichatur,2026-08-05,,,,,,,,RMRD,,0.00,t
6025,1536,2462,43,AP07TF2421,1,3020,Putturu CC,2026-08-05,,14732.20,15152.0677,4.400,8.280,666.6910,1254.5912,RMRD,"FC,BC",0.00,f
6026,1536,2462,43,AP07TF2421,2,3021,Chandragiri CC,2026-08-05,,2679.90,2756.2772,4.040,8.120,111.3536,223.8097,RMRD,FC,0.00,f
6027,1537,2463,44,AP03TE2079,1,3202,Y V Pallm,2026-08-05,,8241.00,8475.8685,3.700,8.140,313.6071,689.9357,RMRD,"FC,BC",0.00,f
6028,1537,2463,44,AP03TE2079,2,3228,Udaymanikyam CC,2026-08-05,,8366.00,8604.4310,3.800,8.030,326.9684,690.9358,RMRD,"FC,BC",0.00,f
6029,1537,2463,44,AP03TE2079,3,3205,C.G.Gallu,2026-08-05,,3215.00,3306.6275,3.900,8.180,128.9585,270.4821,RMRD,BC,0.00,f
6030,1538,2464,45,AP03TE6599,1,3222,G D Nellore,2026-08-05,,8192.00,8425.4720,4.000,8.200,337.0189,690.8887,RMRD,"FC,BC",0.00,f
6031,1538,2464,45,AP03TE6599,2,3223,Thugundram,2026-08-05,,4916.00,5056.1060,4.100,8.350,207.3003,422.1849,RMRD,FC,0.00,f
6032,1538,2464,45,AP03TE6599,3,3224,Palasamudram,2026-08-05,,7700.00,7919.4500,4.000,8.200,316.7780,649.3949,RMRD,"FC,MC",0.00,f
6033,1539,2465,46,TN24BC6019,1,3414,Gudupalli,2026-08-05,,9340.00,9606.1900,3.900,8.300,374.6414,797.3138,RMRD,"FC,BC",0.00,f
6034,1539,2465,46,TN24BC6019,2,3415,Kuppam BMCU,2026-08-05,,8388.90,8627.9837,3.900,8.300,336.4914,716.1226,RMRD,"FC,BC",0.00,f
6035,1539,2465,46,TN24BC6019,3,3435,Settipalli,2026-08-05,,,,,,,,RMRD,,0.00,t
6061,1539,2465,46,TN24BC6019,3,3418,Nadimur,2026-08-05,,3892.20,4003.1277,3.800,8.280,152.1189,331.4590,RMRD,BC,0.00,f
6121,1563,2466,1,TN13H2455,1,3653,Mamillapalli,2026-08-06,,8184.00,8417.2440,4.100,8.220,345.1070,691.8975,RMRD,BC,0.00,f
6122,1563,2466,1,TN13H2455,2,3646,Moram Pali,2026-08-06,,4190.00,4309.4150,4.000,8.080,172.3766,348.2007,RMRD,FC,0.00,f
6123,1563,2466,1,TN13H2455,3,3648,Mohamadabad/MB Cross,2026-08-06,,5954.00,6123.6890,4.100,8.100,251.0712,496.0188,RMRD,"FC,BC",0.00,f
6086,1553,2467,2,AP02TC1483,1,3649,B.Pappuru,2026-08-06,,5787.80,5952.7523,4.200,8.360,250.0156,497.6501,RMRD,MC,0.00,f
6087,1553,2467,2,AP02TC1483,2,3647,Ragavapalli,2026-08-06,,3959.80,4072.6543,4.200,8.240,171.0515,335.5867,RMRD,FC,0.00,f
6100,1553,2467,2,AP02TC1483,3,3649,B.Pappuru,2026-08-06,,1336.80,1374.8988,7.000,9.080,96.2429,124.8408,RMRD,BC,0.00,f
6141,1567,2468,3,AP03TE5050,1,3613,P T M,2026-08-06,,2842.00,2922.9970,4.000,8.200,116.9199,239.6858,RMRD,BC,0.00,f
6142,1567,2468,3,AP03TE5050,2,3610,B Kothakota,2026-08-06,,5794.40,5959.5404,4.000,8.200,238.3816,488.6823,RMRD,FC,0.00,f
6143,1567,2468,3,AP03TE5050,3,3612,Poojavari Palli,2026-08-06,,1665.00,1712.4525,4.000,8.330,68.4981,142.6473,RMRD,FC,0.00,f
6144,1567,2468,3,AP03TE5050,4,3609,Kurabala Kota,2026-08-06,,6772.00,6965.0020,3.800,8.030,264.6701,559.2897,RMRD,BC,0.00,f
6145,1567,2468,3,AP03TE5050,5,3602,Tharigonda,2026-08-06,,2956.00,3040.2460,3.700,8.140,112.4891,247.4760,RMRD,FC,0.00,f
6146,1567,2468,3,AP03TE5050,6,3603,Vayalpadu,2026-08-06,,3134.00,3223.3190,4.000,8.200,128.9328,264.3122,RMRD,BC,0.00,f
6084,1552,2469,4,AP39UN4344,1,3807,Lakkireddipalli,2026-08-06,,10016.00,10301.4560,4.100,8.220,422.3597,846.7797,RMRD,BC,0.00,f
6085,1552,2469,4,AP39UN4344,2,3807,Lakkireddipalli,2026-08-06,,1096.40,1127.6474,5.000,8.410,56.3824,94.8351,RMRD,FC,0.00,f
6108,1560,2470,5,AP03TE5888,1,3404,Peddapanjani,2026-08-06,,2684.00,2760.4940,3.700,8.140,102.1383,224.7042,RMRD,FC,0.00,f
